balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
0,10,nb,5,-,1,0.172,0.986144578313253,0.7889908256880734,0.7981472452462214,0.2824302134646962,0.8822419832929129,109,2051,1637,414,23,86,0.7976851851851852,0.7935690354671475,10,12195.99126291275
0,10,dt,5,-,1,0.283870967742,0.965586034913,0.389380530973,0.945774303859,0.328358208955,0.955577492596,113,2047,1936,111,69,44,0.916666666667,0.667577417416,10,23945.901933431625
0,10,nb,5,-,2,0.20448877805486285,0.9852188743604321,0.7592592592592593,0.844541910331384,0.32220039292730845,0.909472579375492,108,2052,1733,319,26,82,0.8402777777777778,0.8019005847953218,10,12481.540036678314
0,10,dt,5,-,1,0.225806451613,0.964588528678,0.330188679245,0.941577409932,0.268199233716,0.952944074895,106,2054,1934,120,71,35,0.911574074074,0.635883044589,10,24375.49245905876
0,10,nb,5,-,3,0.18181818181818182,0.991304347826087,0.8771929824561403,0.7800586510263929,0.30120481927710846,0.8730853391684902,114,2046,1596,450,14,100,0.7851851851851852,0.8286258167412667,10,20517.17086338997
0,10,dt,5,-,2,0.262773722628,0.964903608502,0.336448598131,0.9508037019,0.295081967213,0.957801766438,107,2053,1952,101,71,36,0.92037037037,0.643626150015,10,26412.701850414276
0,10,dt,5,-,2,0.320987654321,0.96996996997,0.464285714286,0.9462890625,0.379562043796,0.957983193277,112,2048,1938,110,60,52,0.921296296296,0.705287388393,10,30859.250294208527
0,10,nb,5,-,4,0.16302521008403362,0.9910543130990416,0.8738738738738738,0.7569546120058566,0.2747875354107649,0.8583287216380743,111,2049,1551,498,14,97,0.762962962962963,0.8154142429398652,10,12301.306312561035
0,10,nb,5,-,5,0.15235008103727715,0.9909267660401815,0.8703703703703703,0.7451267056530214,0.2593103448275862,0.8506258692628651,108,2052,1529,523,14,94,0.7513888888888889,0.8077485380116958,10,12747.915724277496
0,10,dt,5,-,3,0.243243243243,0.968101265823,0.416666666667,0.931773879142,0.307167235495,0.949590265706,108,2052,1912,140,63,45,0.906018518519,0.674220272904,10,19408.879435539246
0,10,nb,5,-,6,0.19285714285714287,0.9862068965517241,0.7714285714285715,0.8350364963503649,0.3085714285714286,0.9043478260869565,105,2055,1716,339,24,81,0.8319444444444445,0.8032325338894681,10,11864.145668268204
0,10,dt,5,-,1,0.2119815668202765,0.9680905815748841,0.42592592592592593,0.9166666666666666,0.2830769230769231,0.9416770963704629,108,2052,1881,171,62,46,0.8921296296296296,0.6712962962962964,10,23724.81178832054
0,10,dt,5,-,3,0.251207729469,0.969790066564,0.468468468468,0.924353343094,0.327044025157,0.946526736632,111,2049,1894,155,59,52,0.900925925926,0.696410905781,10,31709.491238117218
0,10,dt,5,-,4,0.283783783784,0.967196819085,0.388888888889,0.948343079922,0.328125,0.957677165354,108,2052,1946,106,66,42,0.92037037037,0.668615984405,10,23998.17104792595
0,10,nb,5,-,7,0.1504,0.990228013029316,0.8623853211009175,0.7411019015114578,0.2561307901907357,0.8477412158393752,109,2051,1520,531,15,94,0.7472222222222222,0.8017436113061877,10,12419.524115800858
