balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
1,10,nb,5,-,1,0.22433460076,0.992150706436,0.921875,0.755980861244,0.360856269113,0.85811269518,64,836,632,204,5,59,0.767777777778,0.838927930622,10,3608.2687895298004
1,10,dt,5,-,1,0.172413793103,0.992753623188,0.9375,0.655502392344,0.291262135922,0.789625360231,64,836,548,288,4,60,0.675555555556,0.796501196172,10,4846.833761930466
1,10,nb,5,-,2,0.225409836066,0.986280487805,0.859375,0.773923444976,0.357142857143,0.867292225201,64,836,647,189,9,55,0.78,0.816649222488,10,3029.6350722312927
1,10,nb,5,-,3,0.216417910448,0.990506329114,0.90625,0.748803827751,0.349397590361,0.852861035422,64,836,626,210,6,58,0.76,0.827526913876,10,1742.7352459430695
1,10,dt,5,-,2,0.168604651163,0.989208633094,0.90625,0.657894736842,0.28431372549,0.790229885057,64,836,550,286,6,58,0.675555555556,0.782072368421,10,6373.473698854446
1,10,nb,5,-,4,0.202797202797,0.990228013029,0.90625,0.727272727273,0.331428571429,0.838620689655,64,836,608,228,6,58,0.74,0.816761363636,10,4326.332773208618
1,10,dt,5,-,3,0.165311653117,0.994350282486,0.953125,0.631578947368,0.281755196305,0.772494513533,64,836,528,308,3,61,0.654444444444,0.792351973684,10,3944.2798495292664
1,10,dt,5,-,4,0.165289256198,0.992551210428,0.9375,0.637559808612,0.281030444965,0.77640203933,64,836,533,303,4,60,0.658888888889,0.787529904306,10,3178.373554468155
1,10,nb,5,-,5,0.230452674897,0.987823439878,0.875,0.776315789474,0.364820846906,0.869390488948,64,836,649,187,8,56,0.783333333333,0.825657894737,10,6112.976443767548
1,10,nb,5,-,6,0.239316239316,0.987987987988,0.875,0.787081339713,0.375838926174,0.876165113182,64,836,658,178,8,56,0.793333333333,0.831040669856,10,3551.63800239563
1,10,dt,5,-,5,0.158291457286,0.998007968127,0.984375,0.599282296651,0.272727272727,0.748878923767,64,836,501,335,1,63,0.626666666667,0.791828648325,10,5439.284043312073
1,10,nb,5,-,7,0.214559386973,0.987480438185,0.875,0.754784688995,0.344615384615,0.855593220339,64,836,631,205,8,56,0.763333333333,0.814892344498,10,3556.775141954422
1,10,nb,5,-,8,0.188679245283,0.993127147766,0.9375,0.691387559809,0.314136125654,0.815232722144,64,836,578,258,4,60,0.708888888889,0.814443779904,10,2943.1197588443756
1,10,dt,5,-,6,0.172077922078,0.981418918919,0.828125,0.694976076555,0.284946236559,0.813725490196,64,836,581,255,11,53,0.704444444444,0.761550538278,10,6276.459203004837
