balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
0,10,nb,5,-,1,0.187878787879,0.992,0.911764705882,0.735177865613,0.311557788945,0.844494892168,68,1012,744,268,6,62,0.746296296296,0.823471285748,9,4501.493482351303
0,10,knn,5,-,1,0.4166666666666667,0.9492337164750958,0.22058823529411764,0.9792490118577075,0.2884615384615385,0.9640077821011673,68,1012,991,21,53,15,0.9314814814814815,0.5999186235759126,10,4670.387036561966
0,10,knn,5,-,2,0.7142857142857143,0.9474671669793621,0.15151515151515152,0.9960552268244576,0.25,0.9711538461538461,66,1014,1010,4,56,10,0.9444444444444444,0.5737851891698046,10,8384.509207487106
0,10,nb,5,-,2,0.233606557377,0.99043062201,0.876923076923,0.815763546798,0.368932038835,0.894651539708,65,1015,828,187,8,57,0.819444444444,0.846343311861,10,11399.853840351105
0,10,dt,5,-,1,0.315789473684,0.953079178886,0.272727272727,0.961538461538,0.292682926829,0.957290132548,66,1014,975,39,48,18,0.919444444444,0.617132867133,10,14937.891922235489
0,10,knn,5,-,3,0.5,0.9505703422053232,0.21212121212121213,0.9861932938856016,0.2978723404255319,0.9680542110358181,66,1014,1000,14,52,14,0.9388888888888889,0.5991572530034069,10,8209.244760036469
0,10,dt,5,-,2,0.231481481481,0.958847736626,0.384615384615,0.918226600985,0.28901734104,0.938097634625,65,1015,932,83,40,25,0.886111111111,0.6514209928,10,8358.883687019348
0,10,nb,5,-,3,0.215328467153,0.992555831266,0.907692307692,0.788177339901,0.34808259587,0.878638110928,65,1015,800,215,6,59,0.79537037037,0.847934823797,10,9055.13182258606
0,10,knn,5,-,4,0.5,0.9498106060606061,0.18461538461538463,0.9881773399014778,0.2696629213483146,0.9686141960405601,65,1015,1003,12,53,12,0.9398148148148148,0.5863963622584312,10,5608.985629796982
0,10,nb,5,-,4,0.194346289753,0.987452948557,0.846153846154,0.775369458128,0.316091954023,0.868653421634,65,1015,787,228,10,55,0.77962962963,0.810761652141,10,5456.951658964157
0,10,knn,5,-,5,0.4,0.9528846153846153,0.24615384615384617,0.9763546798029556,0.3047619047619048,0.9644768856447689,65,1015,991,24,49,16,0.9324074074074075,0.6112542629784009,10,10119.245901584625
0,10,nb,5,-,5,0.214285714286,0.986714975845,0.830769230769,0.804926108374,0.340694006309,0.886597938144,65,1015,817,198,11,54,0.806481481481,0.817847669572,10,8814.647066116333
0,10,dt,5,-,3,0.254716981132,0.960985626283,0.415384615385,0.922167487685,0.315789473684,0.941176470588,65,1015,936,79,38,27,0.891666666667,0.668776051535,10,18648.898076057434
0,10,nb,5,-,6,0.203703703704,0.987654320988,0.846153846154,0.788177339901,0.328358208955,0.876712328767,65,1015,800,215,10,55,0.791666666667,0.817165593028,10,6088.082597494125
0,10,knn,5,-,6,0.56,0.9516587677725118,0.2153846153846154,0.9891625615763546,0.3111111111111111,0.9700483091787439,65,1015,1004,11,51,14,0.9425925925925925,0.6022735884804851,10,7749.148188591003
0,10,knn,5,-,7,0.7777777777777778,0.945845004668534,0.1076923076923077,0.9980295566502463,0.18918918918918923,0.9712368168744007,65,1015,1013,2,58,7,0.9444444444444444,0.5528609321712771,10,4956.558659076691
0,10,nb,5,-,7,0.188679245283,0.977914110429,0.735294117647,0.787549407115,0.3003003003,0.872468527641,68,1012,797,215,18,50,0.784259259259,0.761421762381,10,7316.27805018425
0,10,dt,5,-,4,0.292452830189,0.965092402464,0.476923076923,0.926108374384,0.362573099415,0.945198592257,65,1015,940,75,34,31,0.899074074074,0.701515725654,10,10020.65230679512
0,10,knn,5,-,8,0.5714285714285714,0.9465290806754222,0.12307692307692308,0.994088669950739,0.20253164556962025,0.9697260932244114,65,1015,1009,6,57,8,0.9416666666666667,0.558582796513831,10,4139.060976266861
0,10,knn,5,-,9,0.5384615384615384,0.9456419868791003,0.1076923076923077,0.994088669950739,0.17948717948717952,0.9692603266090298,65,1015,1009,6,58,7,0.9407407407407408,0.5508904888215234,10,3890.9908785820007
0,10,nb,5,-,8,0.194805194805,0.99481865285,0.9375,0.755905511811,0.322580645161,0.859060402685,64,1016,768,248,4,60,0.766666666667,0.846702755906,10,7789.7686421871185
0,10,dt,5,-,5,0.280487804878,0.954909819639,0.338235294118,0.941699604743,0.306666666667,0.948258706468,68,1012,953,59,45,23,0.903703703704,0.63996744943,10,10384.400458335876
0,10,knn,5,-,10,0.3188405797101449,0.9545004945598418,0.3235294117647059,0.9535573122529645,0.3211678832116788,0.9540286702916461,68,1012,965,47,46,22,0.9138888888888889,0.6385433620088352,10,5463.746705055237
0,10,nb,5,-,9,0.234309623431,0.989298454221,0.861538461538,0.819704433498,0.368421052632,0.896551724138,65,1015,832,183,9,56,0.822222222222,0.840621447518,10,6318.055297613144
