balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
0,10,knn,5,-,1,1.0,0.984230055659,0.105263157895,1.0,0.190476190476,0.992052360916,38,2122,2122,0,34,4,0.984259259259,0.552631578947,10,10257.837216854095
0,10,nb,5,-,1,0.07058823529411765,0.9951515151515151,0.8181818181818182,0.775992438563327,0.1299638989169675,0.8720127456186936,44,2116,1642,474,8,36,0.7768518518518519,0.7970871283725727,10,11437.13103055954
0,10,svm,5,rbf,1,1.0,0.9819360815192218,0.025,1.0,0.04878048780487806,0.9908857209628419,40,2120,2120,0,39,1,0.9819444444444444,0.5125,8,13584.083612680435
0,10,knn,5,-,2,1.0,0.982846546129,0.075,1.0,0.139534883721,0.991349076455,40,2120,2120,0,37,3,0.98287037037,0.5375,10,7955.196784496307
0,10,dt,5,-,1,0.196078431373,0.983404457089,0.222222222222,0.98061465721,0.208333333333,0.982007575758,45,2115,2074,41,35,10,0.964814814815,0.601418439716,10,18913.152524471283
0,10,knn,5,-,3,1.0,0.982391102873,0.05,1.0,0.0952380952381,0.991117344554,40,2120,2120,0,38,2,0.982407407407,0.525,10,9150.869025707245
0,10,nb,5,-,2,0.08814589665653495,0.99399235390497,0.725,0.8584905660377359,0.15718157181571815,0.9212857504429258,40,2120,1820,300,11,29,0.8560185185185185,0.7917452830188679,10,18168.562084913254
0,10,dt,5,-,2,0.282051282051,0.987741631306,0.297297297297,0.986811116345,0.289473684211,0.987276154571,37,2123,2095,28,26,11,0.975,0.642054206821,10,12198.6507833004
0,10,knn,5,-,4,1.0,0.984230055659,0.105263157895,1.0,0.190476190476,0.992052360916,38,2122,2122,0,34,4,0.984259259259,0.552631578947,10,10763.499151945114
0,10,knn,5,-,5,1.0,0.980074142725,0.0444444444444,1.0,0.0851063829787,0.989936812544,45,2115,2115,0,43,2,0.980092592593,0.522222222222,10,6731.180766820908
0,10,nb,5,-,3,0.05057803468208093,0.9952316076294278,0.8333333333333334,0.6898016997167139,0.09536784741144415,0.8148354712771891,42,2118,1461,657,7,35,0.6925925925925925,0.7615675165250237,10,15748.638107299805
0,10,dt,5,-,3,0.166666666667,0.986346516008,0.171428571429,0.985882352941,0.169014084507,0.986114379854,35,2125,2095,30,29,6,0.972685185185,0.578655462185,10,14397.401180505753
